0,000093|0,001707|0,001859|13894000,000|13894
0,000011|0,000469|0,046151|302043,000|13894
0,000015|0,000605|0,043510|323116,000|13894
0,000014|0,000554|0,043878|323116,000|13894
0,000013|0,000652|0,043919|323116,000|13894
0,000011|0,000483|0,043994|323116,000|13894
0,000011|0,000412|0,044030|315772,000|13894
0,000028|0,000870|0,043719|323116,000|13894
0,000014|0,000443|0,043904|323116,000|13894
0,000014|0,000426|0,043922|323116,000|13894
0,000013|0,000441|0,048316|289458,000|13894
0,000014|0,000436|0,043880|323116,000|13894
0,000011|0,000334|0,043543|323116,000|13894
0,000010|0,000426|0,043963|323116,000|13894
0,000013|0,000519|0,043948|323116,000|13894
0,000013|0,000567|0,043914|323116,000|13894
0,000012|0,000394|0,043909|323116,000|13894
0,000013|0,000456|0,043910|323116,000|13894
0,000013|0,000486|0,043919|323116,000|13894
0,000013|0,000578|0,043938|323116,000|13894
0,000014|0,000498|0,043931|323116,000|13894
0,000014|0,000550|0,043921|323116,000|13894
0,000014|0,000464|0,044291|315772,000|13894
0,000012|0,000462|0,043946|323116,000|13894
0,000014|0,000422|0,047629|295617,000|13894
0,000027|0,000989|0,043707|323116,000|13894
0,000020|0,000571|0,043846|323116,000|13894
0,000014|0,000425|0,044324|315772,000|13894
0,000012|0,000311|0,043608|323116,000|13894
0,000010|0,000230|0,043945|323116,000|13894
0,000013|0,000475|0,043876|323116,000|13894
0,000013|0,000405|0,043919|323116,000|13894
0,000011|0,000346|0,043946|323116,000|13894
0,000012|0,000678|0,043933|323116,000|13894
0,000013|0,000396|0,043934|323116,000|13894
0,000013|0,000395|0,043909|323116,000|13894
0,000012|0,000384|0,043949|323116,000|13894
0,000012|0,000434|0,044368|315772,000|13894
0,000013|0,000453|0,043648|323116,000|13894
0,000031|0,001050|0,043787|323116,000|13894
0,000028|0,000828|0,043723|323116,000|13894
0,000014|0,000434|0,043889|323116,000|13894
0,000013|0,000388|0,043924|323116,000|13894
0,000013|0,000391|0,043950|323116,000|13894
0,000013|0,000382|0,043943|323116,000|13894
0,000015|0,000474|0,043865|323116,000|13894
0,000014|0,000386|0,043925|323116,000|13894
0,000017|0,000468|0,043876|323116,000|13894
0,000015|0,000454|0,043922|323116,000|13894
0,000015|0,000374|0,043980|323116,000|13894
0,000030|0,001095|0,043870|323116,000|13894
0,000030|0,001395|0,043719|323116,000|13894
0,000013|0,000537|0,043945|323116,000|13894
0,000030|0,000900|0,043806|323116,000|13894
0,000018|0,000638|0,043822|323116,000|13894
0,000014|0,000348|0,047963|295617,000|13894
0,000026|0,000867|0,047851|295617,000|13894
0,000017|0,000695|0,047854|295617,000|13894
0,000013|0,000343|0,048037|289458,000|13894
0,000030|0,000734|0,047806|295617,000|13894
0,000031|0,000879|0,043719|323116,000|13894
0,000013|0,000390|0,043929|323116,000|13894
0,000017|0,000380|0,043906|323116,000|13894
0,000014|0,000435|0,044333|315772,000|13894
0,000010|0,000342|0,044217|315772,000|13894
0,000012|0,000362|0,043208|323116,000|13894
0,000011|0,000356|0,043975|323116,000|13894
0,000014|0,000836|0,044319|315772,000|13894
0,000010|0,000392|0,043492|323116,000|13894
0,000010|0,000346|0,043967|323116,000|13894
0,000011|0,000535|0,043976|323116,000|13894
0,000009|0,000398|0,043975|323116,000|13894
0,000012|0,000377|0,043891|323116,000|13894
0,000027|0,001033|0,043747|323116,000|13894
0,000008|0,000395|0,044078|315772,000|13894
0,000014|0,000620|0,044210|315772,000|13894
0,000031|0,001150|0,043774|323116,000|13894
0,000035|0,001191|0,044049|315772,000|13894
0,000047|0,001067|0,043732|323116,000|13894
0,000031|0,001180|0,043755|323116,000|13894
0,000036|0,001108|0,043738|323116,000|13894
0,000036|0,001107|0,043843|323116,000|13894
0,000036|0,001113|0,043703|323116,000|13894
0,000034|0,001131|0,043747|323116,000|13894
0,000033|0,001118|0,043891|323116,000|13894
0,000037|0,001220|0,043778|323116,000|13894
0,000034|0,001204|0,043718|323116,000|13894
0,000034|0,001254|0,043994|323116,000|13894
0,000033|0,001245|0,043598|323116,000|13894
0,000032|0,001139|0,043642|323116,000|13894
0,000037|0,001438|0,043973|323116,000|13894
0,000036|0,001217|0,043806|323116,000|13894
0,000037|0,001345|0,043724|323116,000|13894
0,000036|0,001184|0,043872|323116,000|13894
0,000036|0,001368|0,043722|323116,000|13894
0,000033|0,001179|0,043773|323116,000|13894
0,000034|0,001203|0,043688|323116,000|13894
0,000032|0,001117|0,043660|323116,000|13894
0,000036|0,001285|0,044179|315772,000|13894
0,000034|0,001132|0,043660|323116,000|13894
0,000035|0,001295|0,043735|323116,000|13894
0,000034|0,001278|0,043864|323116,000|13894
0,000035|0,001307|0,043503|323116,000|13894
0,000034|0,001240|0,043980|323116,000|13894
0,000033|0,001257|0,043897|323116,000|13894
0,000033|0,001185|0,043553|323116,000|13894
0,000054|0,001554|0,043463|323116,000|13894
0,000014|0,000638|0,044019|315772,000|13894
0,000032|0,001119|0,043842|323116,000|13894
0,000037|0,001270|0,044007|315772,000|13894
0,000033|0,001254|0,043457|323116,000|13894
0,000032|0,000958|0,044387|315772,000|13894
0,000028|0,001075|0,043610|323116,000|13894
0,000037|0,001135|0,043592|323116,000|13894
0,000036|0,001142|0,043943|323116,000|13894
0,000033|0,001131|0,043840|323116,000|13894
0,000036|0,001005|0,043421|323116,000|13894
0,000030|0,000964|0,044099|315772,000|13894
0,000037|0,001077|0,043827|323116,000|13894
0,000032|0,001159|0,043496|323116,000|13894
0,000033|0,001030|0,043547|323116,000|13894
0,000013|0,000440|0,043935|323116,000|13894
0,000013|0,000493|0,047986|295617,000|13894
0,000035|0,001104|0,048355|289458,000|13894
0,000035|0,001014|0,043335|323116,000|13894
0,000032|0,001103|0,044200|315772,000|13894
0,000036|0,001210|0,043621|323116,000|13894
0,000036|0,001297|0,043772|323116,000|13894
0,000033|0,001033|0,043757|323116,000|13894
0,000059|0,001190|0,043820|323116,000|13894
0,000037|0,001202|0,043711|323116,000|13894
0,000036|0,001189|0,043802|323116,000|13894
0,000036|0,001176|0,043517|323116,000|13894
0,000032|0,001069|0,043799|323116,000|13894
0,000024|0,000789|0,044032|315772,000|13894
0,000037|0,001181|0,044015|315772,000|13894
0,000037|0,001167|0,043501|323116,000|13894
0,000030|0,001030|0,043964|323116,000|13894
0,000036|0,001094|0,043737|323116,000|13894
0,000040|0,001258|0,043370|323116,000|13894
0,000014|0,000463|0,043916|323116,000|13894
0,000012|0,000460|0,044127|315772,000|13894
0,000040|0,000952|0,043986|323116,000|13894
0,000011|0,000420|0,043944|323116,000|13894
0,000012|0,000408|0,043495|323116,000|13894
0,000010|0,000451|0,043922|323116,000|13894
0,000008|0,000421|0,044010|315772,000|13894
0,000013|0,000528|0,043960|323116,000|13894
0,000018|0,000532|0,043891|323116,000|13894
0,000015|0,000419|0,043952|323116,000|13894
0,000026|0,000806|0,043844|323116,000|13894
0,000018|0,000480|0,043862|323116,000|13894
0,000026|0,000510|0,043875|323116,000|13894
0,000025|0,000645|0,043876|323116,000|13894
0,000017|0,000530|0,047854|295617,000|13894
0,000021|0,000643|0,043871|323116,000|13894
0,000018|0,000838|0,043854|323116,000|13894
0,000018|0,000516|0,043921|323116,000|13894
0,000026|0,000621|0,047888|295617,000|13894
0,000028|0,000894|0,043827|323116,000|13894
0,000021|0,000518|0,043890|323116,000|13894
0,000020|0,000537|0,043845|323116,000|13894
0,000023|0,000549|0,043859|323116,000|13894
0,000017|0,000443|0,047873|295617,000|13894
0,000012|0,000402|0,044007|315772,000|13894
0,000023|0,000627|0,043851|323116,000|13894
0,000020|0,000781|0,043806|323116,000|13894
0,000014|0,000389|0,043936|323116,000|13894
0,000013|0,000381|0,047913|295617,000|13894
0,000014|0,000385|0,047938|295617,000|13894
0,000014|0,000418|0,048032|289458,000|13894
0,000031|0,001004|0,043667|323116,000|13894
0,000014|0,000444|0,043949|323116,000|13894
0,000020|0,000685|0,044107|315772,000|13894
0,000020|0,000636|0,043972|323116,000|13894
0,000014|0,000431|0,043560|323116,000|13894
0,000012|0,000513|0,044333|315772,000|13894
0,000012|0,000380|0,043917|323116,000|13894
0,000010|0,000337|0,043991|323116,000|13894
0,000013|0,000441|0,043510|323116,000|13894
0,000019|0,000598|0,047890|295617,000|13894
0,000015|0,000514|0,047925|295617,000|13894
0,000031|0,001002|0,043778|323116,000|13894
0,000023|0,000694|0,043824|323116,000|13894
0,000021|0,000527|0,043966|323116,000|13894
0,000029|0,000532|0,043816|323116,000|13894
0,000019|0,000711|0,043864|323116,000|13894
0,000018|0,000444|0,043862|323116,000|13894
0,000013|0,000416|0,047932|295617,000|13894
0,000015|0,000399|0,048011|289458,000|13894
0,000038|0,000835|0,048065|289458,000|13894
0,000014|0,000429|0,043684|323116,000|13894
0,000015|0,000465|0,043733|323116,000|13894
0,000014|0,000373|0,044647|315772,000|13894
0,000014|0,000422|0,043129|323116,000|13894
0,000008|0,000313|0,044076|315772,000|13894
0,000010|0,000317|0,044313|315772,000|13894
0,000015|0,000532|0,047958|295617,000|13894
0,000013|0,000408|0,043723|323116,000|13894
0,000027|0,000827|0,043840|323116,000|13894
0,000030|0,000960|0,043634|323116,000|13894
0,000011|0,000430|0,044226|315772,000|13894
0,000011|0,000324|0,043640|323116,000|13894
0,000010|0,000386|0,043845|323116,000|13894
0,000009|0,000424|0,044335|315772,000|13894
0,000010|0,000319|0,043630|323116,000|13894
0,000018|0,000624|0,047832|295617,000|13894
0,000021|0,000481|0,043922|323116,000|13894
0,000016|0,000389|0,044030|315772,000|13894
0,000049|0,000600|0,043664|323116,000|13894
0,000013|0,000405|0,043954|323116,000|13894
0,000014|0,000514|0,043936|323116,000|13894
0,000014|0,000504|0,043872|323116,000|13894
0,000013|0,000429|0,043989|323116,000|13894
0,000011|0,000427|0,043890|323116,000|13894
0,000009|0,000449|0,044165|315772,000|13894
0,000010|0,000314|0,043727|323116,000|13894
0,000010|0,000392|0,044203|315772,000|13894
0,000031|0,001058|0,043949|323116,000|13894
0,000031|0,001062|0,043739|323116,000|13894
0,000031|0,001009|0,043601|323116,000|13894
0,000031|0,000973|0,044124|315772,000|13894
0,000034|0,001262|0,043719|323116,000|13894
0,000033|0,001149|0,043979|323116,000|13894
0,000033|0,001097|0,043589|323116,000|13894
0,000032|0,001169|0,043728|323116,000|13894
0,000033|0,001060|0,044003|315772,000|13894
0,000034|0,001183|0,043766|323116,000|13894
0,000037|0,001182|0,043760|323116,000|13894
0,000030|0,000943|0,043589|323116,000|13894
0,000029|0,001188|0,043635|323116,000|13894
0,000016|0,000380|0,044084|315772,000|13894
0,000029|0,000694|0,043624|323116,000|13894
0,000014|0,000411|0,043891|323116,000|13894
0,000019|0,000395|0,047911|295617,000|13894
0,000015|0,000463|0,044046|315772,000|13894
0,000030|0,000872|0,047875|295617,000|13894
0,000030|0,001291|0,043743|323116,000|13894
0,000026|0,000940|0,043701|323116,000|13894
0,000012|0,000396|0,043948|323116,000|13894
0,000016|0,000539|0,043889|323116,000|13894
0,000027|0,000747|0,043839|323116,000|13894
0,000024|0,000656|0,043869|323116,000|13894
0,000029|0,000945|0,043780|323116,000|13894
0,000016|0,000384|0,043943|323116,000|13894
0,000026|0,000578|0,043882|323116,000|13894
0,000036|0,000738|0,043780|323116,000|13894
0,000030|0,000603|0,043797|323116,000|13894
0,000017|0,000515|0,043867|323116,000|13894
0,000017|0,000533|0,047911|295617,000|13894
0,000016|0,000492|0,044019|315772,000|13894
0,000030|0,000749|0,043741|323116,000|13894
0,000028|0,000758|0,043774|323116,000|13894
0,000017|0,000562|0,043941|323116,000|13894
0,000033|0,001054|0,043877|323116,000|13894
0,000041|0,000462|0,043726|323116,000|13894
0,000017|0,000915|0,043920|323116,000|13894
0,000014|0,000403|0,044256|315772,000|13894
0,000012|0,000367|0,043551|323116,000|13894
0,000012|0,000335|0,044312|315772,000|13894
0,000013|0,000410|0,043571|323116,000|13894
0,000011|0,000360|0,043926|323116,000|13894
0,000011|0,000318|0,044319|315772,000|13894
0,000011|0,000379|0,043568|323116,000|13894
0,000017|0,000517|0,043886|323116,000|13894
0,000014|0,000392|0,044656|315772,000|13894
0,000014|0,000460|0,043199|323116,000|13894
0,000013|0,000410|0,043924|323116,000|13894
0,000015|0,000474|0,047939|295617,000|13894
0,000026|0,000542|0,049674|283551,000|13894
0,000018|0,000714|0,042084|330809,000|13894
0,000030|0,000915|0,043761|323116,000|13894
0,000012|0,000404|0,044292|315772,000|13894
0,000011|0,000408|0,043573|323116,000|13894
0,000014|0,000472|0,043903|323116,000|13894
0,000013|0,000425|0,043895|323116,000|13894
0,000012|0,000456|0,044411|315772,000|13894
0,000014|0,000424|0,043766|323116,000|13894
0,000011|0,000360|0,043648|323116,000|13894
0,000011|0,000449|0,043912|323116,000|13894
0,000013|0,000793|0,044241|315772,000|13894
0,000014|0,000464|0,043629|323116,000|13894
0,000014|0,000401|0,044277|315772,000|13894
0,000013|0,000389|0,043977|323116,000|13894
0,000011|0,000281|0,043530|323116,000|13894
0,000010|0,000511|0,043956|323116,000|13894
0,000010|0,000343|0,043979|323116,000|13894
0,000010|0,000350|0,043909|323116,000|13894
0,000010|0,000326|0,043982|323116,000|13894
0,000010|0,000352|0,043946|323116,000|13894
0,000010|0,000339|0,043892|323116,000|13894
0,000012|0,000491|0,043920|323116,000|13894
0,000013|0,000332|0,043986|323116,000|13894
0,000053|0,000739|0,043757|323116,000|13894
0,000011|0,000349|0,043886|323116,000|13894
0,000010|0,000284|0,044327|315772,000|13894
0,000031|0,001088|0,043764|323116,000|13894
0,000036|0,001120|0,043855|323116,000|13894
0,000038|0,001150|0,043855|323116,000|13894
0,000033|0,001123|0,043460|323116,000|13894
0,000041|0,000841|0,043636|323116,000|13894
0,000013|0,000284|0,043997|323116,000|13894
0,000012|0,000271|0,043878|323116,000|13894
0,000015|0,000636|0,043877|323116,000|13894
0,000013|0,000336|0,043966|323116,000|13894
0,000020|0,000466|0,044283|315772,000|13894
0,000029|0,000699|0,043700|323116,000|13894
0,000028|0,000807|0,043953|323116,000|13894
0,000029|0,000604|0,043438|323116,000|13894
0,000013|0,000316|0,047994|295617,000|13894
0,000029|0,000607|0,043768|323116,000|13894
0,000021|0,000406|0,043921|323116,000|13894
0,000021|0,000461|0,043929|323116,000|13894
0,000030|0,000868|0,044121|315772,000|13894
0,000028|0,000896|0,043849|323116,000|13894
0,000028|0,000900|0,043454|323116,000|13894
0,000029|0,000642|0,043814|323116,000|13894
0,000028|0,000677|0,044006|315772,000|13894
0,000032|0,000841|0,044492|315772,000|13894
0,000032|0,001018|0,043360|323116,000|13894
0,000034|0,000950|0,043788|323116,000|13894
0,000033|0,000952|0,043580|323116,000|13894
0,000034|0,001019|0,048232|289458,000|13894
0,000034|0,000865|0,043520|323116,000|13894
0,000031|0,001000|0,043465|323116,000|13894
0,000020|0,000453|0,047871|295617,000|13894
0,000015|0,000307|0,043939|323116,000|13894
0,000016|0,000354|0,043932|323116,000|13894
0,000014|0,000435|0,043954|323116,000|13894
0,000016|0,000384|0,043813|323116,000|13894
0,000016|0,000406|0,044002|315772,000|13894
0,000031|0,000745|0,043843|323116,000|13894
0,000029|0,000482|0,043676|323116,000|13894
0,000014|0,000300|0,043942|323116,000|13894
0,000021|0,000461|0,043895|323116,000|13894
0,000018|0,000468|0,047920|295617,000|13894
0,000014|0,000665|0,043872|323116,000|13894
0,000010|0,000525|0,043958|323116,000|13894
0,000014|0,000379|0,047918|295617,000|13894
0,000023|0,000561|0,047818|295617,000|13894
0,000014|0,000365|0,043933|323116,000|13894
0,000020|0,000479|0,044248|315772,000|13894
0,000015|0,000421|0,043491|323116,000|13894
0,000012|0,000356|0,043933|323116,000|13894
0,000009|0,000310|0,043947|323116,000|13894
0,000009|0,000303|0,043998|323116,000|13894
0,000015|0,000381|0,047908|295617,000|13894
0,000014|0,000327|0,047928|295617,000|13894
0,000015|0,000408|0,047942|295617,000|13894
0,000015|0,000393|0,043970|323116,000|13894
0,000032|0,000746|0,044100|315772,000|13894
0,000014|0,000371|0,043534|323116,000|13894
0,000019|0,000387|0,043846|323116,000|13894
0,000014|0,000346|0,043926|323116,000|13894
0,000013|0,000369|0,043913|323116,000|13894
0,000015|0,000572|0,043989|323116,000|13894
0,000013|0,000453|0,043908|323116,000|13894
0,000010|0,000351|0,043914|323116,000|13894
0,000010|0,000342|0,044349|315772,000|13894
0,000017|0,000491|0,043484|323116,000|13894
0,000011|0,000376|0,043971|323116,000|13894
0,000010|0,000336|0,044178|315772,000|13894
0,000011|0,000282|0,043711|323116,000|13894
0,000010|0,000340|0,043945|323116,000|13894
0,000009|0,000316|0,043986|323116,000|13894
0,000014|0,000424|0,044192|315772,000|13894
0,000011|0,000288|0,043974|323116,000|13894
0,000031|0,000925|0,043431|323116,000|13894
0,000011|0,000349|0,044214|315772,000|13894
0,000011|0,000309|0,043994|323116,000|13894
0,000017|0,000343|0,043530|323116,000|13894
0,000010|0,000503|0,043922|323116,000|13894
0,000012|0,000328|0,044282|315772,000|13894
0,000019|0,000435|0,043508|323116,000|13894
0,000012|0,000359|0,043936|323116,000|13894
0,000013|0,000693|0,044399|315772,000|13894
0,000013|0,000420|0,047604|295617,000|13894
0,000030|0,000630|0,047737|295617,000|13894
0,000031|0,000597|0,043944|323116,000|13894
0,000029|0,000787|0,044102|315772,000|13894
0,000013|0,000371|0,043975|323116,000|13894
0,000012|0,000327|0,044009|315772,000|13894
0,000011|0,000298|0,043915|323116,000|13894
0,000013|0,000339|0,043404|323116,000|13894
0,000015|0,000338|0,043906|323116,000|13894
0,000014|0,000423|0,047974|295617,000|13894
0,000029|0,000673|0,043829|323116,000|13894
0,000029|0,000707|0,043784|323116,000|13894
0,000014|0,000317|0,044014|315772,000|13894
0,000030|0,000765|0,043884|323116,000|13894
0,000014|0,000337|0,043797|323116,000|13894
0,000011|0,000294|0,043894|323116,000|13894
0,000012|0,000271|0,044423|315772,000|13894
0,000018|0,000302|0,043386|323116,000|13894
0,000012|0,000346|0,043978|323116,000|13894
0,000012|0,000309|0,043969|323116,000|13894
0,000011|0,000284|0,044229|315772,000|13894
0,000011|0,000285|0,043675|323116,000|13894
0,000012|0,000302|0,043884|323116,000|13894
0,000013|0,000522|0,044279|315772,000|13894
0,000031|0,000963|0,043779|323116,000|13894
0,000035|0,000911|0,043826|323116,000|13894
0,000033|0,000998|0,043662|323116,000|13894
0,000033|0,000958|0,043870|323116,000|13894
0,000028|0,000842|0,047596|295617,000|13894
0,000028|0,000794|0,044257|315772,000|13894
0,000040|0,000985|0,043280|323116,000|13894
0,000029|0,000855|0,043838|323116,000|13894
0,000028|0,000753|0,044163|315772,000|13894
0,000033|0,001132|0,043407|323116,000|13894
0,000022|0,000451|0,044001|315772,000|13894
0,000029|0,000645|0,043681|323116,000|13894
0,000031|0,000626|0,043835|323116,000|13894
0,000030|0,000748|0,043742|323116,000|13894
0,000017|0,000332|0,044022|315772,000|13894
0,000031|0,000613|0,043701|323116,000|13894
0,000014|0,000313|0,043993|323116,000|13894
0,000029|0,000575|0,043854|323116,000|13894
0,000031|0,000682|0,043742|323116,000|13894
0,000031|0,000641|0,043815|323116,000|13894
0,000012|0,000333|0,044014|315772,000|13894
0,000030|0,000762|0,044128|315772,000|13894
0,000020|0,000367|0,043827|323116,000|13894
0,000011|0,000264|0,043552|323116,000|13894
0,000012|0,000326|0,043876|323116,000|13894
0,000009|0,000439|0,044392|315772,000|13894
0,000010|0,000325|0,043615|323116,000|13894
0,000009|0,000371|0,043945|323116,000|13894
0,000009|0,000377|0,043912|323116,000|13894
